kind,domain,votes,source,title,published_at,slug,currencies,id,url,created_at
news,bitcoinist.com,"{'negative': 6, 'positive': 10, 'important': 8, 'liked': 10, 'disliked': 6, 'lol': 4, 'toxic': 0, 'saved': 0, 'comments': 1}","{'title': 'Bitcoinist', 'region': 'en', 'domain': 'bitcoinist.com', 'path': None}",Cardano Path To $1: How Staking Updates Could Ignite A Rally,2023-10-25T09:40:19Z,Cardano-Path-To-1-How-Staking-Updates-Could-Ignite-A-Rally,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}, {'code': 'OP', 'title': 'Optimism', 'slug': 'optimism', 'url': 'https://cryptopanic.com/news/optimism/'}]",18992708,https://cryptopanic.com/news/18992708/Cardano-Path-To-1-How-Staking-Updates-Could-Ignite-A-Rally,2023-10-25 09:40:19+00:00
news,en.bitcoinsistemi.com,"{'negative': 1, 'positive': 20, 'important': 10, 'liked': 12, 'disliked': 1, 'lol': 5, 'toxic': 0, 'saved': 2, 'comments': 6}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}","JUST IN: Blackrock Spot Bitcoin ETF Relisted on DTCC, Bitcoin is Moving!",2023-10-24T22:10:06Z,JUST-IN-Blackrock-Spot-Bitcoin-ETF-Relisted-on-DTCC-Bitcoin-is-Moving,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18991775,https://cryptopanic.com/news/18991775/JUST-IN-Blackrock-Spot-Bitcoin-ETF-Relisted-on-DTCC-Bitcoin-is-Moving,2023-10-24 22:10:06+00:00
news,u.today,"{'negative': 4, 'positive': 11, 'important': 8, 'liked': 9, 'disliked': 4, 'lol': 4, 'toxic': 0, 'saved': 0, 'comments': 1}","{'title': 'U.Today', 'region': 'en', 'domain': 'u.today', 'path': None}","ADA, BTC to Gain Institutional Exposure as Grayscale Unveils Crypto Indices",2023-10-24T17:30:00Z,ADA-BTC-to-Gain-Institutional-Exposure-as-Grayscale-Unveils-Crypto-Indices,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}]",18991268,https://cryptopanic.com/news/18991268/ADA-BTC-to-Gain-Institutional-Exposure-as-Grayscale-Unveils-Crypto-Indices,2023-10-24 17:30:00+00:00
news,theblock.co,"{'negative': 8, 'positive': 3, 'important': 4, 'liked': 4, 'disliked': 5, 'lol': 8, 'toxic': 0, 'saved': 0, 'comments': 13}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",BlackRock’s bitcoin ETF disappears from DTCC list in latest update,2023-10-24T16:07:02Z,BlackRocks-bitcoin-ETF-disappears-from-DTCC-list-in-latest-update,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18991025,https://cryptopanic.com/news/18991025/BlackRocks-bitcoin-ETF-disappears-from-DTCC-list-in-latest-update,2023-10-24 16:07:02+00:00
news,finbold.com,"{'negative': 2, 'positive': 4, 'important': 4, 'liked': 4, 'disliked': 2, 'lol': 2, 'toxic': 0, 'saved': 3, 'comments': 1}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Could Cardano reach $1? ADA climbs 10%,2023-10-24T14:01:48Z,Could-Cardano-reach-1-ADA-climbs-10,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ADA', 'title': 'Cardano', 'slug': 'cardano', 'url': 'https://cryptopanic.com/news/cardano/'}]",18990658,https://cryptopanic.com/news/18990658/Could-Cardano-reach-1-ADA-climbs-10,2023-10-24 14:01:48+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 4, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 1}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",AI predicts Bitcoin price for Halloween 2023,2023-10-24T09:49:56Z,AI-predicts-Bitcoin-price-for-Halloween-2023,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18989939,https://cryptopanic.com/news/18989939/AI-predicts-Bitcoin-price-for-Halloween-2023,2023-10-24 09:49:56+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin party ‘has not even started’ as BTC eyes $40k,2023-10-24T08:29:19Z,Bitcoin-party-has-not-even-started-as-BTC-eyes-40k,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18989753,https://cryptopanic.com/news/18989753/Bitcoin-party-has-not-even-started-as-BTC-eyes-40k,2023-10-24 08:29:19+00:00
news,bitcoinist.com,"{'negative': 0, 'positive': 14, 'important': 9, 'liked': 17, 'disliked': 1, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 1}","{'title': 'Bitcoinist', 'region': 'en', 'domain': 'bitcoinist.com', 'path': None}","BREAKING: Bitcoin Price Sets New 2023 Record, 52-Week High",2023-10-23T22:14:25Z,BREAKING-Bitcoin-Price-Sets-New-2023-Record-52-Week-High,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18989072,https://cryptopanic.com/news/18989072/BREAKING-Bitcoin-Price-Sets-New-2023-Record-52-Week-High,2023-10-23 22:14:25+00:00
news,theblock.co,"{'negative': 1, 'positive': 38, 'important': 29, 'liked': 26, 'disliked': 1, 'lol': 4, 'toxic': 0, 'saved': 5, 'comments': 9}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",BlackRock’s spot bitcoin ETF appears on DTCC website with ticker IBTC,2023-10-23T21:54:40Z,BlackRocks-spot-bitcoin-ETF-appears-on-DTCC-website-with-ticker-IBTC,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18989054,https://cryptopanic.com/news/18989054/BlackRocks-spot-bitcoin-ETF-appears-on-DTCC-website-with-ticker-IBTC,2023-10-23 21:54:40+00:00
news,en.bitcoinsistemi.com,"{'negative': 1, 'positive': 19, 'important': 11, 'liked': 13, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 1, 'comments': 4}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}","Bitcoin Spot ETF One Step Closer: BlackRock Makes New Move, Could Be Just Around the Corner",2023-10-23T20:01:05Z,Bitcoin-Spot-ETF-One-Step-Closer-BlackRock-Makes-New-Move-Could-Be-Just-Around-the-Corner,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18988818,https://cryptopanic.com/news/18988818/Bitcoin-Spot-ETF-One-Step-Closer-BlackRock-Makes-New-Move-Could-Be-Just-Around-the-Corner,2023-10-23 20:01:05+00:00
news,en.bitcoinsistemi.com,"{'negative': 3, 'positive': 39, 'important': 29, 'liked': 29, 'disliked': 2, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 7}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",BREAKING: Grayscale Gets Court Approval to Proceed with Bitcoin Spot ETF Application,2023-10-23T18:53:04Z,BREAKING-Grayscale-Gets-Court-Approval-to-Proceed-with-Bitcoin-Spot-ETF-Application,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18988705,https://cryptopanic.com/news/18988705/BREAKING-Grayscale-Gets-Court-Approval-to-Proceed-with-Bitcoin-Spot-ETF-Application,2023-10-23 18:53:04+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin rockets toward 72-week high,2023-10-23T14:28:51Z,Bitcoin-rockets-toward-72-week-high,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18988057,https://cryptopanic.com/news/18988057/Bitcoin-rockets-toward-72-week-high,2023-10-23 14:28:51+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 4, 'liked': 4, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 4, 'comments': 2}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",How much will 1 Bitcoin be worth in 2030?,2023-10-23T10:53:30Z,How-much-will-1-Bitcoin-be-worth-in-2030,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18987475,https://cryptopanic.com/news/18987475/How-much-will-1-Bitcoin-be-worth-in-2030,2023-10-23 10:53:30+00:00
news,finbold.com,"{'negative': 0, 'positive': 7, 'important': 5, 'liked': 6, 'disliked': 0, 'lol': 3, 'toxic': 0, 'saved': 4, 'comments': 2}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","‘Rich Dad’ R. Kiyosaki: Next stop for Bitcoin $135,000",2023-10-23T09:44:31Z,Rich-Dad-R-Kiyosaki-Next-stop-for-Bitcoin-135000,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18987292,https://cryptopanic.com/news/18987292/Rich-Dad-R-Kiyosaki-Next-stop-for-Bitcoin-135000,2023-10-23 09:44:31+00:00
news,finbold.com,"{'negative': 2, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 6}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Bitcoin chart hints at major ‘sell signal,’ warns analyst",2023-10-23T09:26:53Z,Bitcoin-chart-hints-at-major-sell-signal-warns-analyst,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18987237,https://cryptopanic.com/news/18987237/Bitcoin-chart-hints-at-major-sell-signal-warns-analyst,2023-10-23 09:26:53+00:00
news,theblock.co,"{'negative': 12, 'positive': 0, 'important': 12, 'liked': 5, 'disliked': 3, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 1}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",Developer exposed potential security issue on the Lightning Network,2023-10-23T05:39:30Z,Developer-exposed-potential-security-issue-on-the-Lightning-Network,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18986814,https://cryptopanic.com/news/18986814/Developer-exposed-potential-security-issue-on-the-Lightning-Network,2023-10-23 05:39:30+00:00
news,dailycoin.com,"{'negative': 0, 'positive': 4, 'important': 3, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}","{'title': 'Dailycoin', 'region': 'en', 'domain': 'dailycoin.com', 'path': None}",Coinbase Chief Legal Officer Expects Bitcoin ETF Approvals Soon,2023-10-22T23:15:00Z,Coinbase-Chief-Legal-Officer-Expects-Bitcoin-ETF-Approvals-Soon,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18986570,https://cryptopanic.com/news/18986570/Coinbase-Chief-Legal-Officer-Expects-Bitcoin-ETF-Approvals-Soon,2023-10-22 23:15:00+00:00
news,cryptopolitan.com,"{'negative': 0, 'positive': 1, 'important': 3, 'liked': 1, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 2, 'comments': 0}","{'title': 'Feed - Cryptopolitan.Com', 'region': 'en', 'domain': 'cryptopolitan.com', 'path': None}","Police finally apprehend 50,000 Bitcoin Silk Road thief",2023-10-22T19:03:58Z,Police-finally-apprehend-50000-Bitcoin-Silk-Road-thief,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18986422,https://cryptopanic.com/news/18986422/Police-finally-apprehend-50000-Bitcoin-Silk-Road-thief,2023-10-22 19:03:58+00:00
news,finbold.com,"{'negative': 0, 'positive': 6, 'important': 5, 'liked': 5, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 12}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Can BTC reach $45k by the end of 2023?,2023-10-22T11:50:16Z,Can-BTC-reach-45k-by-the-end-of-2023,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18985986,https://cryptopanic.com/news/18985986/Can-BTC-reach-45k-by-the-end-of-2023,2023-10-22 11:50:16+00:00
news,finbold.com,"{'negative': 2, 'positive': 1, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Economics professor identifies future security threat to Bitcoin,2023-10-22T10:33:41Z,Economics-professor-identifies-future-security-threat-to-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18985919,https://cryptopanic.com/news/18985919/Economics-professor-identifies-future-security-threat-to-Bitcoin,2023-10-22 10:33:41+00:00
news,en.bitcoinsistemi.com,"{'negative': 1, 'positive': 6, 'important': 3, 'liked': 4, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 1}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",Bitcoin and Cryptocurrency Proponent Tom Emmer Officially Announces Candidacy for Speaker of the House of Representatives,2023-10-21T19:16:05Z,Bitcoin-and-Cryptocurrency-Proponent-Tom-Emmer-Officially-Announces-Candidacy-for-Speaker-of-the-House-of-Representatives,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18985428,https://cryptopanic.com/news/18985428/Bitcoin-and-Cryptocurrency-Proponent-Tom-Emmer-Officially-Announces-Candidacy-for-Speaker-of-the-House-of-Representatives,2023-10-21 19:16:05+00:00
news,dailycoin.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 2, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 6}","{'title': 'Dailycoin', 'region': 'en', 'domain': 'dailycoin.com', 'path': None}",Bitcoin Close to $30K Breach as Cracks Appear in Resistance,2023-10-21T16:05:00Z,Bitcoin-Close-to-30K-Breach-as-Cracks-Appear-in-Resistance,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18985198,https://cryptopanic.com/news/18985198/Bitcoin-Close-to-30K-Breach-as-Cracks-Appear-in-Resistance,2023-10-21 16:05:00+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",This is Bitcoin’s next price target as correction is ruled out,2023-10-21T13:44:47Z,This-is-Bitcoins-next-price-target-as-correction-is-ruled-out,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18985031,https://cryptopanic.com/news/18985031/This-is-Bitcoins-next-price-target-as-correction-is-ruled-out,2023-10-21 13:44:47+00:00
news,finbold.com,"{'negative': 0, 'positive': 5, 'important': 4, 'liked': 4, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",3 cryptocurrencies under $1 to consider buying next week,2023-10-21T10:26:57Z,3-cryptocurrencies-under-1-to-consider-buying-next-week,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18984775,https://cryptopanic.com/news/18984775/3-cryptocurrencies-under-1-to-consider-buying-next-week,2023-10-21 10:26:57+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Bitcoin could reach $200K in 2024 if this scenario plays out,2023-10-19T10:10:53Z,Bitcoin-could-reach-200K-in-2024-if-this-scenario-plays-out,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18979832,https://cryptopanic.com/news/18979832/Bitcoin-could-reach-200K-in-2024-if-this-scenario-plays-out,2023-10-19 10:10:53+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Is it too late to buy Bitcoin? Here’s what the experts say,2023-10-19T08:40:03Z,Is-it-too-late-to-buy-Bitcoin-Heres-what-the-experts-say,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18979574,https://cryptopanic.com/news/18979574/Is-it-too-late-to-buy-Bitcoin-Heres-what-the-experts-say,2023-10-19 08:40:03+00:00
news,en.bitcoinsistemi.com,"{'negative': 2, 'positive': 1, 'important': 3, 'liked': 1, 'disliked': 2, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 6}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",BREAKING: Tesla Released Its Third Quarter Earnings – Did It Sell Bitcoin?,2023-10-18T20:08:05Z,BREAKING-Tesla-Released-Its-Third-Quarter-Earnings-Did-It-Sell-Bitcoin,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18978627,https://cryptopanic.com/news/18978627/BREAKING-Tesla-Released-Its-Third-Quarter-Earnings-Did-It-Sell-Bitcoin,2023-10-18 20:08:05+00:00
news,zycrypto.com,"{'negative': 5, 'positive': 7, 'important': 3, 'liked': 2, 'disliked': 7, 'lol': 14, 'toxic': 0, 'saved': 0, 'comments': 5}","{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None}","Bitcoin At Risk Of 50% Drop Before Next Halving If Historical Trend Repeats, Warns Influential Crypto Guru",2023-10-18T16:08:59Z,Bitcoin-At-Risk-Of-50-Drop-Before-Next-Halving-If-Historical-Trend-Repeats-Warns-Influential-Crypto-Guru,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18978070,https://cryptopanic.com/news/18978070/Bitcoin-At-Risk-Of-50-Drop-Before-Next-Halving-If-Historical-Trend-Repeats-Warns-Influential-Crypto-Guru,2023-10-18 16:08:59+00:00
news,finbold.com,"{'negative': 1, 'positive': 5, 'important': 4, 'liked': 5, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",SHIB price prediction as burn rate explodes 420%,2023-10-18T12:25:42Z,SHIB-price-prediction-as-burn-rate-explodes-420,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'SHIB', 'title': 'Shiba Inu', 'slug': 'shiba-inu', 'url': 'https://cryptopanic.com/news/shiba-inu/'}]",18977405,https://cryptopanic.com/news/18977405/SHIB-price-prediction-as-burn-rate-explodes-420,2023-10-18 12:25:42+00:00
news,finbold.com,"{'negative': 1, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",This BTC indicator turns green; Bitcoin to the moon?,2023-10-18T08:44:57Z,This-BTC-indicator-turns-green-Bitcoin-to-the-moon,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18976810,https://cryptopanic.com/news/18976810/This-BTC-indicator-turns-green-Bitcoin-to-the-moon,2023-10-18 08:44:57+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}","Price prediction using machine learning for Bitcoin on November 1, 2023",2023-10-17T09:45:15Z,Price-prediction-using-machine-learning-for-Bitcoin-on-November-1-2023,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18974204,https://cryptopanic.com/news/18974204/Price-prediction-using-machine-learning-for-Bitcoin-on-November-1-2023,2023-10-17 09:45:15+00:00
news,finbold.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 3, 'comments': 0}","{'title': 'Finbold', 'region': 'en', 'domain': 'finbold.com', 'path': None}",Here’s potential Bitcoin price range if spot ETF gets approved,2023-10-17T08:53:09Z,Heres-potential-Bitcoin-price-range-if-spot-ETF-gets-approved,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18973999,https://cryptopanic.com/news/18973999/Heres-potential-Bitcoin-price-range-if-spot-ETF-gets-approved,2023-10-17 08:53:09+00:00
news,cryptobriefing.com,"{'negative': 1, 'positive': 15, 'important': 10, 'liked': 16, 'disliked': 1, 'lol': 5, 'toxic': 0, 'saved': 2, 'comments': 5}","{'title': 'CryptoBriefing', 'region': 'en', 'domain': 'cryptobriefing.com', 'path': None}","BlackRock CEO Calls Crypto Rally ‘Flight to Quality’, Not Rumors",2023-10-17T01:39:12Z,BlackRock-CEO-Calls-Crypto-Rally-Flight-to-Quality-Not-Rumors,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18973387,https://cryptopanic.com/news/18973387/BlackRock-CEO-Calls-Crypto-Rally-Flight-to-Quality-Not-Rumors,2023-10-17 01:39:12+00:00
news,zycrypto.com,"{'negative': 2, 'positive': 13, 'important': 10, 'liked': 11, 'disliked': 0, 'lol': 1, 'toxic': 0, 'saved': 1, 'comments': 3}","{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None}","Anthony Scaramucci Says Bitcoin To ‘Easily’ Hit $15-Trillion Market Cap As BTC Touches $28,000",2023-10-16T20:52:40Z,Anthony-Scaramucci-Says-Bitcoin-To-Easily-Hit-15-Trillion-Market-Cap-As-BTC-Touches-28000,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18973074,https://cryptopanic.com/news/18973074/Anthony-Scaramucci-Says-Bitcoin-To-Easily-Hit-15-Trillion-Market-Cap-As-BTC-Touches-28000,2023-10-16 20:52:40+00:00
news,en.bitcoinsistemi.com,"{'negative': 0, 'positive': 3, 'important': 3, 'liked': 3, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",Bullish Remarks from BlackRock CEO Larry Fink on Fake Bitcoin ETF News: “An Example of Pent-Up Interest in Crypto”,2023-10-16T20:00:05Z,Bullish-Remarks-from-BlackRock-CEO-Larry-Fink-on-Fake-Bitcoin-ETF-News-An-Example-of-Pent-Up-Interest-in-Crypto,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18972975,https://cryptopanic.com/news/18972975/Bullish-Remarks-from-BlackRock-CEO-Larry-Fink-on-Fake-Bitcoin-ETF-News-An-Example-of-Pent-Up-Interest-in-Crypto,2023-10-16 20:00:05+00:00
news,en.bitcoinsistemi.com,"{'negative': 1, 'positive': 0, 'important': 7, 'liked': 1, 'disliked': 1, 'lol': 7, 'toxic': 0, 'saved': 0, 'comments': 3}","{'title': 'en bitcoinsistemi', 'region': 'en', 'domain': 'en.bitcoinsistemi.com', 'path': None}",Fake “Bitcoin Spot ETF Approved” Source Allegedly Opened a Long Position Before the News,2023-10-16T15:10:06Z,Fake-Bitcoin-Spot-ETF-Approved-Source-Allegedly-Opened-a-Long-Position-Before-the-News,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18972233,https://cryptopanic.com/news/18972233/Fake-Bitcoin-Spot-ETF-Approved-Source-Allegedly-Opened-a-Long-Position-Before-the-News,2023-10-16 15:10:06+00:00
news,bitcoinist.com,"{'negative': 8, 'positive': 1, 'important': 16, 'liked': 5, 'disliked': 0, 'lol': 7, 'toxic': 0, 'saved': 0, 'comments': 5}","{'title': 'Bitcoinist', 'region': 'en', 'domain': 'bitcoinist.com', 'path': None}","BREAKING: BlackRock Confirms, Bitcoin ETF Approval Fake News",2023-10-16T14:07:56Z,BREAKING-BlackRock-Confirms-Bitcoin-ETF-Approval-Fake-News,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18972024,https://cryptopanic.com/news/18972024/BREAKING-BlackRock-Confirms-Bitcoin-ETF-Approval-Fake-News,2023-10-16 14:07:56+00:00
news,theblock.co,"{'negative': 1, 'positive': 0, 'important': 3, 'liked': 0, 'disliked': 0, 'lol': 4, 'toxic': 0, 'saved': 0, 'comments': 0}","{'title': 'The Block', 'region': 'en', 'domain': 'theblock.co', 'path': None}",BlackRock says application for spot bitcoin ETF is still under review by SEC despite rumors on social media,2023-10-16T14:00:22Z,BlackRock-says-application-for-spot-bitcoin-ETF-is-still-under-review-by-SEC-despite-rumors-on-social-media,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",18972004,https://cryptopanic.com/news/18972004/BlackRock-says-application-for-spot-bitcoin-ETF-is-still-under-review-by-SEC-despite-rumors-on-social-media,2023-10-16 14:00:22+00:00
